X,Y,record_id,record_status_date,parcel_id,lon,lat,ObjectId,address_id,street_num,street_dir,street_name
-83.18457,42.362209,ANN2004-06764,2019/06/28 00:00:00+00,22036457.,-83.18457,42.362209,214,540623,9201,,FREELAND
-83.224693,42.371369,ANN2004-06785,2019/03/11 00:00:00+00,22068300.,-83.224693,42.371369,215,352604,18663,,WEAVER
-83.184261,42.363946,ANN2004-06792,2021/08/17 00:00:00+00,22036452.,-83.184261,42.363946,216,216251,9331,,FREELAND
-83.140579,42.419378,ANN2004-06802,2022/08/01 00:00:00+00,02004291-6,-83.140579,42.419378,217,237854,17320,,LIVERNOIS
,,ANN2004-06819,2021/03/24 00:00:00+00,,,,218,,12400,,BURT RD
-83.160497,42.413799,ANN2004-06821,2019/04/15 00:00:00+00,16038304-14,-83.160497,42.413799,219,545326,16611,,WYOMING
-83.066536,42.366959,ANN2004-06824,2019/11/21 00:00:00+00,01001729-39,-83.066536,42.366959,220,347890,309,,HARPER
-83.066113,42.367133,ANN2004-06830,2019/11/21 00:00:00+00,01001729-39,-83.066113,42.367133,221,335923,317,,HARPER
-83.252181,42.415605,ANN2004-06832,2019/08/06 00:00:00+00,22013584.,-83.252181,42.415605,222,99528,17140,,BENTLER
,,ANN2004-06836,2021/12/01 00:00:00+00,,,,223,,12280,,BURT RD
-83.071125,42.337926,ANN2004-06847,2022/10/28 00:00:00+00,08005934-6,-83.071125,42.337926,224,42976,2903,,TRUMBULL
-83.230761,42.364274,ANN2004-06852,2021/11/30 00:00:00+00,22003852-63,-83.230761,42.364274,225,538778,19321,,CHICAGO
-83.087401,42.351097,ANN2004-06855,2019/10/07 00:00:00+00,10005010-20,-83.087401,42.351097,226,349401,5130,,14TH
-83.201952,42.380178,ANN2004-06857,2022/09/02 00:00:00+00,22050992.004,-83.201952,42.380178,227,538108,15800,,FULLERTON
-83.140647,42.422351,ANN2004-06858,2021/11/02 00:00:00+00,02004322-6,-83.140647,42.422351,228,119393,17600,,LIVERNOIS
-83.141541,42.423228,ANN2004-06863,2022/10/04 00:00:00+00,16017680-7,-83.141541,42.423228,229,14490,18045,,LIVERNOIS
-83.08997,42.354503,ANN2004-06869,2020/10/21 00:00:00+00,10005145.,-83.08997,42.354503,230,539916,5619,,14TH
-83.141556,42.425466,ANN2004-06892,2022/07/22 00:00:00+00,16017658-63,-83.141556,42.425466,231,9029,18273,,LIVERNOIS
-83.117954,42.327222,ANN2004-06900,2022/10/07 00:00:00+00,18007099.,-83.117954,42.327222,232,539504,3495,,LIVERNOIS
-83.119433,42.329307,ANN2004-06905,2021/04/16 00:00:00+00,18007077-8,-83.119433,42.329307,233,213843,3833,,LIVERNOIS
-83.202386,42.380149,ANN2004-06907,2022/09/07 00:00:00+00,22050992.005L,-83.202386,42.380149,234,149499,15900,,FULLERTON
-83.183448,42.369443,ANN2004-06910,2022/05/20 00:00:00+00,22035439-43,-83.183448,42.369443,235,540735,9970,,FREELAND
-83.033822,42.375239,ANN2004-06923,2021/10/20 00:00:00+00,13003501-2,-83.033822,42.375239,236,258720,3575,E,PALMER
-83.033822,42.375239,ANN2004-06931,2019/05/15 00:00:00+00,13003501-2,-83.033822,42.375239,237,347596,3619,E,PALMER
,,ANN2004-06934,2019/08/20 00:00:00+00,,,,238,,19101,,JOY ROAD
-83.203367,42.395009,ANN2004-06952,2019/10/01 00:00:00+00,22008249-51,-83.203367,42.395009,239,129706,15936,W,GRAND RIVER
,,ANN2004-06962,2019/06/19 00:00:00+00,,,,240,,16538,W,GRAND RIVER AKA 16606
-83.142153,42.328154,ANN2004-06968,2022/03/24 00:00:00+00,20009264.,-83.142153,42.328154,241,349297,4612,,LONYO
-83.081593,42.365056,ANN2004-06990,2019/12/12 00:00:00+00,06001594.,-83.081593,42.365056,242,348231,1120,W,BALTIMORE
-83.141711,42.428968,ANN2004-06992,2019/06/04 00:00:00+00,16017603-4,-83.141711,42.428968,243,538640,18663,,LIVERNOIS
-83.161207,42.377355,ANN2004-06998,2022/09/22 00:00:00+00,18006820.,-83.161207,42.377355,244,216487,12151,W,GRAND RIVER
,,ANN2004-07025,2019/04/29 00:00:00+00,,,,245,,20226,,JOY ROAD
-83.128347,42.332132,ANN2004-07026,2019/01/10 00:00:00+00,18011140.,-83.128347,42.332132,246,215358,4701,,MARTIN
-83.129522,42.352284,ANN2004-07031,2019/10/22 00:00:00+00,16002125-7,-83.129522,42.352284,247,216014,5858,,TIREMAN
,,ANN2004-07037,2022/04/28 00:00:00+00,,,,248,,20425,,JOY ROAD
-83.237782,42.372139,ANN2004-07040,2019/05/23 00:00:00+00,22005621-2,-83.237782,42.372139,249,215590,20100,,PLYMOUTH
-83.141874,42.43227,ANN2004-07050,2019/03/11 00:00:00+00,16017568.,-83.141874,42.43227,250,30577,19139,,LIVERNOIS
,,ANN2004-07065,2022/05/20 00:00:00+00,,,,251,,23220,,JOY ROAD
-83.138,42.336376,ANN2004-07068,2022/06/23 00:00:00+00,18012404.,-83.138,42.336376,252,349820,7335,,MCGRAW
-83.138206,42.336713,ANN2004-07070,2021/03/18 00:00:00+00,18012405.,-83.138206,42.336713,253,543574,7336,,MCGRAW
-83.100729,42.358893,ANN2004-07082,2021/10/05 00:00:00+00,10000970.,-83.100729,42.358893,254,539329,2690,,FERRY PARK
-83.14286,42.334492,ANN2004-07091,2021/03/24 00:00:00+00,20008599.,-83.14286,42.334492,255,350016,7939,,MCGRAW
-83.08152,42.326999,ANN2004-07122,2022/05/17 00:00:00+00,10008492-7,-83.08152,42.326999,256,539128,2100,,20TH
-83.081741,42.327337,ANN2004-07124,2021/03/24 00:00:00+00,10008498.,-83.081741,42.327337,257,241474,2124,,20TH
-83.069018,42.365939,ANN2004-07127,2021/10/25 00:00:00+00,01001711.,-83.069018,42.365939,258,335758,57,,HARPER
-83.197253,42.375737,ANN2004-07142,2019/11/01 00:00:00+00,22049840-2,-83.197253,42.375737,259,216457,12070,,GREENFIELD
-83.126594,42.330931,ANN2004-07144,2020/07/09 00:00:00+00,18002316.,-83.126594,42.330931,260,217092,6717,,MICHIGAN
-83.147808,42.3611,ANN2004-07153,2019/11/25 00:00:00+00,16025106-9,-83.147808,42.3611,261,216230,8951,,ALPINE
,,ANN2004-07163,2021/11/05 00:00:00+00,,,,262,,2075,W,GRAND BLVD
-83.196256,42.351734,ANN2004-07165,2022/09/12 00:00:00+00,22049476-8,-83.196256,42.351734,263,545619,8054,,GREENFIELD
-83.028903,42.370704,ANN2004-07166,2019/04/30 00:00:00+00,13002803.,-83.028903,42.370704,264,349100,3700,,THEODORE
,,ANN2004-07167,2022/06/23 00:00:00+00,,,,265,,2161,W,GRAND BLVD
,,ANN2004-07185,2021/05/11 00:00:00+00,,,,266,,2021,W,GRAND BLVD
-83.196846,42.361157,ANN2004-07214,2021/09/29 00:00:00+00,22049625-35,-83.196846,42.361157,267,350352,9122,,GREENFIELD
-82.987689,42.418864,ANN2004-07228,2022/09/02 00:00:00+00,21028704-10,-82.987689,42.418864,268,446254,12668,,GRATIOT
,,ANN2004-07239,2022/04/13 00:00:00+00,,,,269,,2424,W,GRAND BLVD
-83.090474,42.328613,ANN2004-07244,2022/06/09 00:00:00+00,12009007-8,-83.090474,42.328613,270,151313,2425,,24TH
-83.206391,42.415614,ANN2004-07256,2022/02/28 00:00:00+00,22013026.,-83.206391,42.415614,271,146078,16125,W,MCNICHOLS
-83.033136,42.361073,ANN2004-07261,2022/04/12 00:00:00+00,11003579.,-83.033136,42.361073,272,269974,4141,,MITCHELL
-83.124375,42.330921,ANN2004-07296,2022/04/21 00:00:00+00,18002303.,-83.124375,42.330921,273,215327,6535,,MICHIGAN
-83.036962,42.347261,ANN2004-07306,2022/04/14 00:00:00+00,07001860.,-83.036962,42.347261,274,348712,2500,,ORLEANS
-83.122583,42.331408,ANN2004-07308,2020/01/27 00:00:00+00,18002460.,-83.122583,42.331408,275,541209,6406,,MICHIGAN
-82.986654,42.422181,ANN2004-07326,2019/05/30 00:00:00+00,21028984.,-82.986654,42.422181,276,238318,13033,,GRATIOT
-83.124011,42.331412,ANN2004-07334,2022/10/10 00:00:00+00,18002454-5,-83.124011,42.331412,277,215350,6520,,MICHIGAN
,,ANN2004-07340,2021/09/02 00:00:00+00,,,,278,,6607,,MICHIGAN
-83.085388,42.344716,ANN2004-07345,2022/03/09 00:00:00+00,10000420.,-83.085388,42.344716,279,348656,2247,,BUCHANAN
-83.126563,42.331384,ANN2004-07379,2019/01/10 00:00:00+00,18002442.,-83.126563,42.331384,280,540119,6706,,MICHIGAN
-83.06878,42.370312,ANN2004-07387,2019/08/16 00:00:00+00,01001868.,-83.06878,42.370312,281,347863,282,E,MILWAUKEE
-83.196931,42.366619,ANN2004-07391,2022/03/23 00:00:00+00,22049725-7,-83.196931,42.366619,282,216907,9580,,GREENFIELD
-83.196857,42.36369,ANN2004-07396,2021/10/08 00:00:00+00,22049675-83,-83.196857,42.36369,283,216247,9310,,GREENFIELD
-83.197101,42.367276,ANN2004-07406,2022/09/21 00:00:00+00,22049734-40,-83.197101,42.367276,284,350454,9620,,GREENFIELD
-83.197056,42.368864,ANN2004-07415,2022/08/11 00:00:00+00,22049762-5,-83.197056,42.368864,285,216908,9966,,GREENFIELD
-83.141396,42.439114,ANN2004-07416,2021/08/17 00:00:00+00,02004455-7,-83.141396,42.439114,286,352958,19910,,LIVERNOIS
-83.187515,42.377038,ANN2004-07421,2020/05/04 00:00:00+00,22038859.,-83.187515,42.377038,287,216471,12146,,HUBBELL
-83.132196,42.330892,ANN2004-07434,2022/08/11 00:00:00+00,18002343.,-83.132196,42.330892,288,217098,7111,,MICHIGAN
-83.226338,42.343526,ANN2004-07437,2022/08/15 00:00:00+00,22000659-63,-83.226338,42.343526,289,389117,19020,W,WARREN
-83.187578,42.359999,ANN2004-07441,2022/07/05 00:00:00+00,22040289-90,-83.187578,42.359999,290,216210,8909,,HUBBELL
-83.14149,42.441864,ANN2004-07447,2022/10/05 00:00:00+00,02004485.003L,-83.14149,42.441864,291,539001,20100,,LIVERNOIS
-83.141522,42.442631,ANN2004-07463,2019/06/12 00:00:00+00,02004500-3,-83.141522,42.442631,292,321795,20176,,LIVERNOIS
-83.135333,42.330866,ANN2004-07479,2021/01/11 00:00:00+00,18002363-4,-83.135333,42.330866,293,215304,7443,,MICHIGAN
-83.156068,42.438126,ANN2004-07485,2019/09/05 00:00:00+00,16033127-34,-83.156068,42.438126,294,23543,19801,,CHERRYLAWN
-83.196827,42.359907,ANN2004-07498,2022/09/28 00:00:00+00,22049614-5,-83.196827,42.359907,295,350313,8916,,GREENFIELD
-83.038044,42.348917,ANN2004-07500,2019/07/09 00:00:00+00,07001867.,-83.038044,42.348917,296,262274,2730,,ORLEANS
-83.196574,42.357148,ANN2004-07504,2022/06/16 00:00:00+00,22049563-9,-83.196574,42.357148,297,216105,8594,,GREENFIELD
-83.196304,42.352238,ANN2004-07520,2022/02/21 00:00:00+00,22049485-7,-83.196304,42.352238,298,215944,8090,,GREENFIELD
-83.039934,42.349123,ANN2004-07540,2020/02/04 00:00:00+00,07000904-12,-83.039934,42.349123,299,258956,2888,,RIOPELLE
-82.988006,42.397972,ANN2004-07548,2021/09/23 00:00:00+00,21004144-6,-82.988006,42.397972,300,227000,11585,,HARPER
-82.981464,42.399999,ANN2004-07567,2021/07/29 00:00:00+00,21004196.,-82.981464,42.399999,301,350912,12245,,HARPER
-82.9663,42.365256,ANN2004-07572,2019/08/26 00:00:00+00,21045227-32,-82.9663,42.365256,302,339046,663,,LYCASTE
-82.977015,42.401329,ANN2004-07573,2022/05/25 00:00:00+00,21004250-2,-82.977015,42.401329,303,247260,12591,,HARPER
,,ANN2004-07576,2021/12/10 00:00:00+00,,,,304,,10300,,MACK
-82.975554,42.40162,ANN2004-07578,2019/05/29 00:00:00+00,21004268.,-82.975554,42.40162,305,229334,12715,,HARPER
,,ANN2004-07579,2019/05/24 00:00:00+00,,,,306,,10720,,MACK
,,ANN2004-07611,2022/11/10 00:00:00+00,,,,307,,17121,,LIVERNOIS
,,ANN2004-07621,2022/10/14 00:00:00+00,,,,308,,19626,W,WARREN
-82.965791,42.404567,ANN2004-07639,2020/08/26 00:00:00+00,21004370-0,-82.965791,42.404567,309,247280,14305,,HARPER
,,ANN2004-07641,2022/06/20 00:00:00+00,,,,310,,10644,,JOY ROAD
-83.254365,42.34215,ANN2004-07674,2022/05/13 00:00:00+00,22000491-6,-83.254365,42.34215,311,213980,22026,W,WARREN
-83.25454,42.342157,ANN2004-07680,2022/09/07 00:00:00+00,22000486-90,-83.25454,42.342157,312,215378,22040,W,WARREN
-83.260721,42.341988,ANN2004-07704,2022/06/20 00:00:00+00,22000421-4,-83.260721,42.341988,313,535987,22550,W,WARREN
-83.069352,42.3672,ANN2004-07719,2019/07/24 00:00:00+00,01001793-4,-83.069352,42.3672,314,347732,93,,PIQUETTE
-82.973074,42.402536,ANN2004-07728,2022/05/31 00:00:00+00,21004296-302,-82.973074,42.402536,315,247288,13001,,HARPER
,,ANN2004-07736,2021/04/19 00:00:00+00,,,,316,,14700,,JOY ROAD
,,ANN2004-07742,2022/10/06 00:00:00+00,,,,317,,15327,,JOY
,,ANN2004-07743,2019/11/07 00:00:00+00,,,,318,,903,W,GRAND BLVD
,,ANN2004-07751,2022/06/20 00:00:00+00,,,,319,,14444,,JOY ROAD
-83.185107,42.359099,ANN2004-07770,2019/07/30 00:00:00+00,22037515-6,-83.185107,42.359099,320,216176,8835,,MARK TWAIN
-83.114354,42.358386,ANN2004-07795,2022/05/04 00:00:00+00,14001554-5,-83.114354,42.358386,321,61182,7635,W,GRAND RIVER
,,ANN2004-07796,2022/10/15 00:00:00+00,,,,322,,15220,,HARPER AKA: 15232 HARPER
-83.100796,42.361,ANN2004-07802,2022/08/31 00:00:00+00,10007729-31,-83.100796,42.361,323,71698,7361,,LINWOOD
-82.964667,42.406537,ANN2004-07807,2022/02/22 00:00:00+00,21056753-8,-82.964667,42.406537,324,234500,9155,,HAYES
,,ANN2004-07831,2019/05/28 00:00:00+00,,,,325,,5449,,OAKMAN BLVD
-83.146731,42.350438,ANN2004-07837,2019/05/10 00:00:00+00,18009947-55,-83.146731,42.350438,326,540268,7735,,CENTRAL
-82.979408,42.42034,ANN2004-07846,2021/10/14 00:00:00+00,21014418.,-82.979408,42.42034,327,257997,14108,,HOUSTON-WHITTIER
-83.071424,42.368382,ANN2004-07849,2021/07/01 00:00:00+00,01004273.001,-83.071424,42.368382,328,336014,6364,,WOODWARD
,,ANN2004-07858,2022/02/03 00:00:00+00,,,,329,,5300,,MILFORD AKA 6313 BEGOLE
,,ANN2004-07867,2019/05/20 00:00:00+00,,,,330,,17201,,MACK
-83.19716,42.401293,ANN2004-07897,2021/11/23 00:00:00+00,22010757.002,-83.19716,42.401293,331,426944,15331,,FENKELL
,,ANN2004-07901,2021/08/11 00:00:00+00,,,,332,,6420,26,WOODWARD
-83.139749,42.331444,ANN2004-07912,2021/07/01 00:00:00+00,20004740.,-83.139749,42.331444,333,350001,7844,,MICHIGAN
-83.147638,42.344103,ANN2004-07937,2021/12/21 00:00:00+00,18004129-30,-83.147638,42.344103,334,222121,8010,,HOLMES
-83.074373,42.371019,ANN2004-07939,2021/02/15 00:00:00+00,02001736-40,-83.074373,42.371019,335,336874,7375,,WOODWARD
-83.073608,42.371356,ANN2004-07963,2022/11/18 00:00:00+00,01004295.,-83.073608,42.371356,336,336920,7400,,WOODWARD
-83.146556,42.329812,ANN2004-07966,2021/12/22 00:00:00+00,20004557-62,-83.146556,42.329812,337,215264,8501,,MICHIGAN
-83.008863,42.400593,ANN2004-07980,2019/03/19 00:00:00+00,19003328-47,-83.008863,42.400593,338,143259,9527,,TRAVERSE
-83.152162,42.329297,ANN2004-07999,2021/09/08 00:00:00+00,20004639.,-83.152162,42.329297,339,215253,9036,,MICHIGAN
-83.179455,42.373315,ANN2004-08003,2021/08/23 00:00:00+00,22006109-17,-83.179455,42.373315,340,213973,13668,,PLYMOUTH
-83.076614,42.375954,ANN2004-08005,2020/03/17 00:00:00+00,01004319.,-83.076614,42.375954,341,341679,8282,,WOODWARD
-83.021898,42.417433,ANN2004-08013,2021/09/18 00:00:00+00,17009748.,-83.021898,42.417433,342,302086,13640,,VAN DYKE
-83.023339,42.419097,ANN2004-08014,2019/08/05 00:00:00+00,17009756-9,-83.023339,42.419097,343,351297,13832,,VAN DYKE
-83.016923,42.358367,ANN2004-08025,2019/10/04 00:00:00+00,15013353.,-83.016923,42.358367,344,331026,2931,,BEAUFAIT
,,ANN2004-08035,2022/11/15 00:00:00+00,,,,345,,9036,,VAN DYKE
-83.081871,42.331656,ANN2004-08045,2021/02/08 00:00:00+00,10000262.,-83.081871,42.331656,346,545905,2580,,MICHIGAN
-83.124138,42.307699,ANN2004-08054,2019/04/16 00:00:00+00,20005154-9,-83.124138,42.307699,347,49250,1700,,SPRINGWELLS
-83.187132,42.431602,ANN2004-08059,2021/11/08 00:00:00+00,22019261.,-83.187132,42.431602,348,30596,19154,,JAMES COUZENS
-83.083183,42.331166,ANN2004-08065,2022/01/06 00:00:00+00,10000246.,-83.083183,42.331166,349,348807,2647,,MICHIGAN
-83.088825,42.331695,ANN2004-08078,2021/02/09 00:00:00+00,12000386.,-83.088825,42.331695,350,148689,3250,,MICHIGAN
-83.108263,42.373475,ANN2004-08086,2019/10/23 00:00:00+00,10007458-9,-83.108263,42.373475,351,42320,9130,,LINWOOD
-83.147053,42.34662,ANN2004-08102,2022/05/06 00:00:00+00,18013772-82,-83.147053,42.34662,352,501031,7780,,MAJESTIC
-83.090935,42.331067,ANN2004-08104,2021/08/11 00:00:00+00,12000328.,-83.090935,42.331067,353,151588,3431,,MICHIGAN
-83.142272,42.334722,ANN2004-08135,2019/07/30 00:00:00+00,20005335.,-83.142272,42.334722,354,350002,7849,,MCGRAW
-83.038259,42.386653,ANN2004-08137,2019/03/04 00:00:00+00,15000994-5,-83.038259,42.386653,355,61300,6318,,VARNEY
-83.060746,42.432906,ANN2004-08142,2021/11/05 00:00:00+00,13008293-8,-83.060746,42.432906,356,349254,4300,E,SEVEN MILE
,,ANN2004-08150,2022/01/21 00:00:00+00,,,,357,,3613,,MICHIGAN AKA 3607
-83.144333,42.333739,ANN2004-08170,2021/06/18 00:00:00+00,20008879-80,-83.144333,42.333739,358,215296,8111,,MCGRAW
-83.044195,42.433068,ANN2004-08191,2021/12/17 00:00:00+00,13008138-48,-83.044195,42.433068,359,299329,5844,E,SEVEN MILE
-83.12568,42.309643,ANN2004-08216,2019/05/30 00:00:00+00,20005175-6,-83.12568,42.309643,360,52857,2010,,SPRINGWELLS
-83.095262,42.386696,ANN2004-08227,2022/09/02 00:00:00+00,04002915.,-83.095262,42.386696,361,345939,10320,,HAMILTON
,,ANN2004-08241,2022/05/09 00:00:00+00,,,,362,,20238,,JOY ROAD
-83.094832,42.384898,ANN2004-08261,2019/02/06 00:00:00+00,06004346.,-83.094832,42.384898,363,345534,9851,,HAMILTON
,,ANN2004-08262,2022/01/18 00:00:00+00,,,,364,,4600,,BELLEVUE
,,ANN2004-08273,2019/09/25 00:00:00+00,,,,365,,6555,E,FOREST
-83.1253,42.308402,ANN2004-08280,2019/05/28 00:00:00+00,20005545-6,-83.1253,42.308402,366,49415,1829,,SPRINGWELLS
,,ANN2004-08293,2022/08/31 00:00:00+00,,,,367,,109,,KENILWORTH
-83.125973,42.309388,ANN2004-08353,2021/06/03 00:00:00+00,20005535.,-83.125973,42.309388,368,53262,2001,,SPRINGWELLS
,,ANN2004-08354,2022/11/22 00:00:00+00,,,,369,,1432,E,GRAND BLVD
-83.182865,42.351936,ANN2004-08367,2020/01/22 00:00:00+00,22001933.,-83.182865,42.351936,370,222098,14300,,TIREMAN
,,ANN2004-08377,2020/03/03 00:00:00+00,,,,371,,1620,E,GRAND BLVD
,,ANN2004-08401,2021/03/29 00:00:00+00,,,,372,,1673,E,GRAND BLVD
-83.075219,42.345252,ANN2004-08411,2019/08/26 00:00:00+00,08005896-7,-83.075219,42.345252,373,349169,3975,,TRUMBULL
-83.145432,42.344479,ANN2004-08435,2019/07/23 00:00:00+00,18003548.,-83.145432,42.344479,374,541729,7625,W,WARREN
-83.123887,42.30621,ANN2004-08473,2022/10/04 00:00:00+00,20005568.,-83.123887,42.30621,375,348419,1515,,SPRINGWELLS
-83.126698,42.310267,ANN2004-08479,2022/02/15 00:00:00+00,20005528-9,-83.126698,42.310267,376,35047,2117,,SPRINGWELLS
-83.163692,42.394871,ANN2004-08504,2020/02/27 00:00:00+00,16005903.056L,-83.163692,42.394871,377,536747,10401,,LYNDON
-83.212008,42.365388,ANN2004-08511,2022/09/02 00:00:00+00,22004362-4,-83.212008,42.365388,378,216261,16900,,CHICAGO
-83.217857,42.365392,ANN2004-08514,2019/07/11 00:00:00+00,22004303-19,-83.217857,42.365392,379,217019,18150,,CHICAGO
-83.218159,42.365393,ANN2004-08515,2021/01/04 00:00:00+00,22004298-302,-83.218159,42.365393,380,352434,18174,,CHICAGO
-83.168095,42.394104,ANN2004-08531,2019/06/19 00:00:00+00,16005907.001,-83.168095,42.394104,381,536811,10807,,LYNDON
-83.125357,42.308478,ANN2004-08535,2021/09/23 00:00:00+00,20005543-4,-83.125357,42.308478,382,49437,1835,,SPRINGWELLS
-83.146693,42.362336,ANN2004-08556,2022/10/24 00:00:00+00,16024960.,-83.146693,42.362336,383,350349,9107,,CENTRAL
-83.146623,42.362989,ANN2004-08559,2019/06/13 00:00:00+00,16024957.,-83.146623,42.362989,384,222104,9161,,CENTRAL
-83.146702,42.36332,ANN2004-08563,2022/09/20 00:00:00+00,16024955.,-83.146702,42.36332,385,222105,9189,,CENTRAL
-83.088554,42.392222,ANN2004-08564,2021/12/14 00:00:00+00,02001674-5,-83.088554,42.392222,386,338775,11615,,WOODWARD
-83.146977,42.364622,ANN2004-08567,2022/11/15 00:00:00+00,16024953.004L,-83.146977,42.364622,387,216282,9301,,CENTRAL
-83.07921,42.379538,ANN2004-08570,2019/11/20 00:00:00+00,01004335.,-83.07921,42.379538,388,343917,8642,,WOODWARD
-83.119896,42.303022,ANN2004-08583,2022/11/16 00:00:00+00,20005115-8,-83.119896,42.303022,389,29192,1020,,SPRINGWELLS
,,ANN2004-08611,2020/12/14 00:00:00+00,,,,390,,13624,,GRATIOT
-83.097602,42.38889,ANN2004-08616,2020/03/05 00:00:00+00,06004326-7,-83.097602,42.38889,391,346432,11643,,HAMILTON
-83.147709,42.366853,ANN2004-08632,2021/11/05 00:00:00+00,16004797.,-83.147709,42.366853,392,349949,7720,,CHICAGO
-83.151411,42.365989,ANN2004-08651,2022/08/26 00:00:00+00,18005512-8,-83.151411,42.365989,393,540379,8301,,CHICAGO
-83.003792,42.352661,ANN2004-08652,2021/11/10 00:00:00+00,15007476.,-83.003792,42.352661,394,348366,1413,,FIELD
-83.15495,42.366557,ANN2004-08662,2019/11/12 00:00:00+00,18005720.,-83.15495,42.366557,395,540456,8560,,CHICAGO
-83.219862,42.366552,ANN2004-08668,2022/05/23 00:00:00+00,22068050.,-83.219862,42.366552,396,352498,18404,,FITZPATRICK
-82.978599,42.432987,ANN2004-08678,2020/11/23 00:00:00+00,21028587-8,-82.978599,42.432987,397,139442,14130,,GRATIOT
-83.016975,42.375992,ANN2004-08720,2022/07/14 00:00:00+00,17000673-6,-83.016975,42.375992,398,349867,7455,,GRATIOT
-83.189351,42.431013,ANN2004-08735,2022/01/13 00:00:00+00,22017347-57,-83.189351,42.431013,399,65906,14500,W,SEVEN MILE
,,ANN2004-08758,2022/03/17 00:00:00+00,,,,400,,440,E,GRAND BLVD
-82.958633,42.429729,ANN2004-08804,2021/10/21 00:00:00+00,21076784-96,-82.958633,42.429729,401,352493,18391,,MORANG
-83.145387,42.380907,ANN2004-08815,2022/04/01 00:00:00+00,16024216.,-83.145387,42.380907,402,540223,7501,,FULLERTON
-82.935792,42.414498,ANN2004-08858,2021/02/03 00:00:00+00,21075245.002L,-82.935792,42.414498,403,306802,6125,,CADIEUX
-83.086214,42.378767,ANN2004-08875,2019/09/27 00:00:00+00,04002311.,-83.086214,42.378767,404,342999,8838,,THIRD
-82.976435,42.437687,ANN2004-08883,2022/05/12 00:00:00+00,21029112-3,-82.976435,42.437687,405,546821,14493,,GRATIOT
-83.130086,42.389514,ANN2004-08917,2022/10/30 00:00:00+00,12010567-8,-83.130086,42.389514,406,37996,13330,,DEXTER
-83.024931,42.381547,ANN2004-08918,2019/04/02 00:00:00+00,15000642.,-83.024931,42.381547,407,25316,7053,,LONGYEAR
-83.156475,42.3519,ANN2004-08962,2022/09/06 00:00:00+00,18004891-2,-83.156475,42.3519,408,215942,8900,,TIREMAN
-82.973667,42.44055,ANN2004-08965,2022/05/11 00:00:00+00,21028515-7,-82.973667,42.44055,409,144381,14726,,GRATIOT
,,ANN2004-08966,2021/06/18 00:00:00+00,,,,410,,626,E,GRAND BLVD
,,ANN2004-08973,2022/10/05 00:00:00+00,,,,411,,665,E,GRAND BLVD
-82.973953,42.441437,ANN2004-08977,2021/09/16 00:00:00+00,,-82.973953,42.441437,412,351644,14809,,GRATIOT
,,ANN2004-08983,2022/01/31 00:00:00+00,,,,413,,14901,,GRATIOT
-82.939504,42.414926,ANN2004-08999,2022/11/14 00:00:00+00,21004622.,-82.939504,42.414926,414,352149,16801,,HARPER
-82.938638,42.414944,ANN2004-09001,2022/07/14 00:00:00+00,21003796-802,-82.938638,42.414944,415,306678,16850,,HARPER
-82.934645,42.417153,ANN2004-09028,2022/11/14 00:00:00+00,21003772.,-82.934645,42.417153,416,307849,17200,,HARPER
,,ANN2004-09050,2022/09/08 00:00:00+00,,,,417,,18728,,FORD RD
-83.198155,42.374264,ANN2004-09054,2019/03/15 00:00:00+00,22051046-57,-83.198155,42.374264,418,350813,11741,,GREENFIELD
-83.19809,42.374945,ANN2004-09087,2020/09/21 00:00:00+00,22051041-5,-83.19809,42.374945,419,350857,12001,,GREENFIELD
-83.017477,42.441803,ANN2004-09107,2022/04/18 00:00:00+00,17016322.,-83.017477,42.441803,420,266631,19930,,CONNER
-83.196483,42.339277,ANN2004-09127,2020/12/08 00:00:00+00,22051407-11,-83.196483,42.339277,421,215752,6565,,GREENFIELD
-83.046274,42.421,ANN2004-09143,2019/06/13 00:00:00+00,13007424-7,-83.046274,42.421,422,536329,5612,E,DAVISON
-83.062497,42.328196,ANN2004-09147,2019/11/21 00:00:00+00,06000165-78,-83.062497,42.328196,423,288532,1358,,ABBOTT
