X,Y,record_id,issued_date,expire_date,days_til_expiration,address,parcel_id,lat,lon,ObjectId,address_id
-83.2712,42.381692,PMB2019-03326,2020/07/13 00:00:00+00,2023/10/18 00:00:00+00,343,12843 VIRGIL,22121311.,42.381692,-83.2712,3484,113503
,,PMB2020-02692,2020/09/14 00:00:00+00,2023/10/18 00:00:00+00,343,2045 Ewald Circle,,,,3485,
-83.150523,42.336083,PMB2019-01623,2019/10/23 00:00:00+00,2023/10/20 00:00:00+00,345,5910 OGDEN,20010245.,42.336083,-83.150523,3486,188065
-83.106848,42.359305,PMB2019-03070,2020/03/12 00:00:00+00,2023/10/21 00:00:00+00,346,3226 LOTHROP,12001233.,42.359305,-83.106848,3487,68545
-83.170236,42.440871,PMB2019-00502,2019/11/13 00:00:00+00,2023/10/21 00:00:00+00,346,20101 MANOR,16045574.,42.440871,-83.170236,3488,13018
-83.145223,42.425076,PMB2019-03403,2020/07/16 00:00:00+00,2023/10/22 00:00:00+00,347,18244 PRAIRIE,16022870.,42.425076,-83.145223,3489,9163
-82.976006,42.415189,PMB2011-00645,2020/02/17 00:00:00+00,2023/10/22 00:00:00+00,347,13380 KILBOURNE,21009910-11,42.415189,-82.976006,3490,237422
,,PMB2018-06948,2019/12/13 00:00:00+00,2023/10/22 00:00:00+00,347,12222 E OUTER DRIVE,,,,3491,
-83.240963,42.433902,PMB2004-01184,2020/11/23 00:00:00+00,2023/10/22 00:00:00+00,347,19450 HEYDEN,22099350.,42.433902,-83.240963,3492,111220
-83.132157,42.390931,PMB2003-00820,2021/06/05 00:00:00+00,2023/10/22 00:00:00+00,347,13641 DEXTER,14006168.,42.390931,-83.132157,3493,70745
-83.193999,42.422394,PMB2004-07353,2021/06/05 00:00:00+00,2023/10/22 00:00:00+00,347,18040 COYLE,22125513.002,42.422394,-83.193999,3494,65535
-83.188379,42.425227,PMB2019-03405,2020/06/25 00:00:00+00,2023/10/22 00:00:00+00,347,18310 Strathmoor,22038020.,42.425227,-83.188379,3495,66166
-83.201091,42.33695,PMB2015-02007,2019/11/19 00:00:00+00,2023/10/22 00:00:00+00,347,6337 RUTHERFORD,22056865.,42.33695,-83.201091,3496,191989
-83.281698,42.420884,PMB2015-01919,2019/10/23 00:00:00+00,2023/10/22 00:00:00+00,347,17713 LENORE,22123533.,42.420884,-83.281698,3497,108690
-82.949274,42.431122,PMB2019-03398,2019/11/07 00:00:00+00,2023/10/23 00:00:00+00,348,12485 Whitehill,21058255.002,42.431122,-82.949274,3498,307712
-83.265357,42.403315,PMB2013-01000,2020/03/06 00:00:00+00,2023/10/23 00:00:00+00,348,15490 BEAVERLAND,22118364-5,42.403315,-83.265357,3499,131654
-83.259179,42.405049,PMB2012-04805,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,15750 DOLPHIN,22114853-5,42.405049,-83.259179,3500,130767
-83.047469,42.356414,PMB2004-08292,2019/10/23 00:00:00+00,2023/10/23 00:00:00+00,348,1333 SUPERIOR,05001701-821,42.356414,-83.047469,3501,259730
-83.259044,42.402425,PMB2012-04709,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,15420 DOLPHIN,22114827.,42.402425,-83.259044,3502,130837
-83.25978,42.405432,PMB2012-04706,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,15771 DOLPHIN,22114938.,42.405432,-83.25978,3503,130730
-83.258821,42.395577,PMB2012-04696,2020/03/19 00:00:00+00,2023/10/23 00:00:00+00,348,14806 DOLPHIN,22114768.,42.395577,-83.258821,3504,254670
-83.259198,42.405537,PMB2012-04705,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,15780 DOLPHIN,22114858-9,42.405537,-83.259198,3505,130732
-83.259554,42.398816,PMB2012-04795,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,15087 DOLPHIN,22114996-7,42.398816,-83.259554,3506,134152
-83.265317,42.402217,PMB2012-04732,2020/03/06 00:00:00+00,2023/10/23 00:00:00+00,348,15406 BEAVERLAND,22118352-3,42.402217,-83.265317,3507,132908
-83.259525,42.399769,PMB2012-04796,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,15159 DOLPHIN,22114986-7,42.399769,-83.259525,3508,134150
-83.156767,42.35472,PMB2004-02197,2020/02/24 00:00:00+00,2023/10/23 00:00:00+00,348,8237 KENTUCKY,18015795.,42.35472,-83.156767,3509,188561
-83.259186,42.40519,PMB2018-05621,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,15760 DOLPHIN,22114853-5,42.40519,-83.259186,3510,130766
-83.258823,42.396053,PMB2013-00999,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,14838 DOLPHIN,22114772-3,42.396053,-83.258823,3511,134794
-83.259768,42.405265,PMB2012-04807,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,15765 DOLPHIN,22114939-40,42.405265,-83.259768,3512,130728
-83.259743,42.4049,PMB2012-04707,2020/03/11 00:00:00+00,2023/10/23 00:00:00+00,348,15745 DOLPHIN,22114943-4,42.4049,-83.259743,3513,130721
-83.242172,42.395901,PMB2012-04675,2020/03/19 00:00:00+00,2023/10/23 00:00:00+00,348,14804 FIELDING,22102534-5,42.395901,-83.242172,3514,139073
-83.265451,42.405441,PMB2012-04726,2020/03/19 00:00:00+00,2023/10/23 00:00:00+00,348,15770 BEAVERLAND,22118384.,42.405441,-83.265451,3515,131560
,,PMB2012-04751,2020/03/02 00:00:00+00,2023/10/24 00:00:00+00,349,15707 TRINITY,,,,3516,
-83.257847,42.402707,PMB2012-04701,2020/03/19 00:00:00+00,2023/10/24 00:00:00+00,349,15436 ROCKDALE,22114221-2,42.402707,-83.257847,3517,130827
-82.938097,42.421568,PMB2020-00147,2020/01/17 00:00:00+00,2023/10/24 00:00:00+00,349,10434 MORANG,21076417.,42.421568,-82.938097,3518,317062
-83.242786,42.395527,PMB2012-04562,2020/03/19 00:00:00+00,2023/10/24 00:00:00+00,349,14655 FIELDING,22103153-4,42.395527,-83.242786,3519,143726
-83.258232,42.395874,PMB2012-04697,2020/03/06 00:00:00+00,2023/10/24 00:00:00+00,349,14827 ROCKDALE,22114430.,42.395874,-83.258232,3520,134789
-83.255903,42.401583,PMB2012-04770,2020/03/02 00:00:00+00,2023/10/24 00:00:00+00,349,15359 GREYDALE,22112978-9,42.401583,-83.255903,3521,110525
-83.257625,42.395963,PMB2017-03252,2020/03/17 00:00:00+00,2023/10/24 00:00:00+00,349,14834 ROCKDALE,22114162-3,42.395963,-83.257625,3522,134777
-83.242519,42.3901,PMB2012-04857,2020/03/03 00:00:00+00,2023/10/24 00:00:00+00,349,14205 FIELDING,22103199-200,42.3901,-83.242519,3523,146607
,,PMB2012-05304,2020/03/02 00:00:00+00,2023/10/24 00:00:00+00,349,15708 TRINITY,,,,3524,
-82.93355,42.391231,PMB2012-00170,2021/09/02 00:00:00+00,2023/10/24 00:00:00+00,349,3444 BEDFORD,21070703.,42.391231,-82.93355,3525,314732
-83.249115,42.401986,PMB2012-04761,2020/03/02 00:00:00+00,2023/10/24 00:00:00+00,349,15368 BLACKSTONE,22109134-5,42.401986,-83.249115,3526,111401
-83.149051,42.333347,PMB2004-08526,2019/10/28 00:00:00+00,2023/10/24 00:00:00+00,349,5703 OGDEN,20010282.,42.333347,-83.149051,3527,166859
-83.242581,42.390768,PMB2012-04852,2020/03/03 00:00:00+00,2023/10/24 00:00:00+00,349,14257 FIELDING,22103192.,42.390768,-83.242581,3528,146603
,,PMB2012-04750,2020/03/02 00:00:00+00,2023/10/24 00:00:00+00,349,15718 TRINITY,,,,3529,
-83.073559,42.375689,PMB2006-03293,2020/10/08 00:00:00+00,2023/10/24 00:00:00+00,349,222 MARSTON,01002309.,42.375689,-83.073559,3530,341619
-83.249146,42.402468,PMB2004-09442,2020/03/02 00:00:00+00,2023/10/24 00:00:00+00,349,15410 BLACKSTONE,22109137-8,42.402468,-83.249146,3531,110803
,,PMB2018-03057,2019/10/24 00:00:00+00,2023/10/24 00:00:00+00,349,9835 W OUTER DRIVE,,,,3532,
-83.242003,42.390484,PMB2012-04858,2020/03/03 00:00:00+00,2023/10/24 00:00:00+00,349,14230 FIELDING,22102489-0,42.390484,-83.242003,3533,146618
-83.230854,42.432493,PMB2018-03465,2020/12/03 00:00:00+00,2023/10/25 00:00:00+00,350,19340 SHAFTSBURY,22087396.008,42.432493,-83.230854,3534,115120
-82.997004,42.436342,PMB2005-00078,2019/12/03 00:00:00+00,2023/10/25 00:00:00+00,350,19214 HAMBURG,21033776.,42.436342,-82.997004,3535,218076
-83.24108,42.418946,PMB2005-18239,2019/11/27 00:00:00+00,2023/10/25 00:00:00+00,350,17410 KENTFIELD,22100313.002L,42.418946,-83.24108,3536,111130
-83.226082,42.438665,PMB2006-02856,2019/11/27 00:00:00+00,2023/10/25 00:00:00+00,350,19967 GREENVIEW,22080136.,42.438665,-83.226082,3537,116859
-83.011589,42.356382,PMB2019-03441,2020/10/20 00:00:00+00,2023/10/25 00:00:00+00,350,2242 CONCORD,15010733.,42.356382,-83.011589,3538,330504
,,PMB2005-08504,2021/05/05 00:00:00+00,2023/10/27 00:00:00+00,352,5573 JOHN C. LODGE/5573 ELIJAH MCCOY,,,,3539,
-83.077006,42.351916,PMB2005-13694,2021/05/06 00:00:00+00,2023/10/27 00:00:00+00,352,1329 WARREN,06001239-53,42.351916,-83.077006,3540,46439
,,PMB2005-08427,2021/05/05 00:00:00+00,2023/10/27 00:00:00+00,352,5541 JOHN C. LODGE,,,,3541,
-83.075983,42.351494,PMB2005-13706,2021/05/05 00:00:00+00,2023/10/27 00:00:00+00,352,1348 FOREST,06001239-53,42.351494,-83.075983,3542,46340
,,PMB2005-08428,2021/05/05 00:00:00+00,2023/10/27 00:00:00+00,352,5553 JOHN C. LODGE,,,,3543,
,,PMB2005-08503,2021/05/05 00:00:00+00,2023/10/27 00:00:00+00,352,5517 JOHN C. LODGE,,,,3544,
,,PMB2005-08511,2021/05/05 00:00:00+00,2023/10/27 00:00:00+00,352,5617 JOHN C. LODGE/5617 ELIJAH MCCOY,,,,3545,
,,PMB2005-08507,2021/05/05 00:00:00+00,2023/10/27 00:00:00+00,352,5597 JOHN C. LODGE,,,,3546,
,,PMB2005-08512,2021/05/05 00:00:00+00,2023/10/27 00:00:00+00,352,5641 JOHN C. LODGE/5641 ELIJAH MCCOY,,,,3547,
-83.206135,42.391551,PMB2017-04308,2020/01/24 00:00:00+00,2023/10/28 00:00:00+00,353,14259 ST MARYS,22059160.,42.391551,-83.206135,3548,148965
-82.957504,42.447135,PMB2020-03011,2020/10/08 00:00:00+00,2023/10/28 00:00:00+00,353,15850 EDMORE,21026462.,42.447135,-82.957504,3549,109363
-82.958449,42.433715,PMB2017-00395,2020/07/22 00:00:00+00,2023/10/28 00:00:00+00,353,15666 EASTWOOD,21019330.,42.433715,-82.958449,3550,141506
-83.01155,42.433991,PMB2004-10355,2020/12/14 00:00:00+00,2023/10/28 00:00:00+00,353,11160 E SEVEN MILE,17004970-2,42.433991,-83.01155,3551,223928
-82.996231,42.432144,PMB2004-17463,2019/11/07 00:00:00+00,2023/10/28 00:00:00+00,353,18675 BARLOW,21033402.,42.432144,-82.996231,3552,222485
-82.936548,42.393019,PMB2005-06310,2019/10/28 00:00:00+00,2023/10/28 00:00:00+00,353,3701 DEVONSHIRE,21070676.,42.393019,-82.936548,3553,320009
-83.231356,42.392926,PMB2019-00063,2020/02/21 00:00:00+00,2023/10/28 00:00:00+00,353,14421 GRANDVILLE,22088752.,42.392926,-83.231356,3554,147931
-83.153048,42.42411,PMB2020-00481,2021/06/02 00:00:00+00,2023/10/29 00:00:00+00,354,18115 ROSELAWN,16030702.,42.42411,-83.153048,3555,10208
-83.199589,42.391005,PMB2017-04324,2020/02/25 00:00:00+00,2023/10/29 00:00:00+00,354,14217 WINTHROP,22052403.,42.391005,-83.199589,3556,149035
-83.150435,42.431165,PMB2019-03380,2021/06/05 00:00:00+00,2023/10/29 00:00:00+00,354,7747 SEVEN MILE,16008592.,42.431165,-83.150435,3557,14071
-83.238668,42.434867,PMB2006-01406,2019/11/27 00:00:00+00,2023/10/29 00:00:00+00,354,19514 EVERGREEN,22095954.,42.434867,-83.238668,3558,102364
-83.205608,42.391968,PMB2017-02157,2020/03/09 00:00:00+00,2023/10/29 00:00:00+00,354,14310 ST MARYS,22058562.,42.391968,-83.205608,3559,149295
-83.214712,42.42938,PMB2019-03451,2020/09/01 00:00:00+00,2023/10/29 00:00:00+00,354,18972 OAKFIELD,22069341.,42.42938,-83.214712,3560,80204
-83.252628,42.418396,PMB2008-03711,2020/01/30 00:00:00+00,2023/10/29 00:00:00+00,354,17416 BENTLER,22110656.,42.418396,-83.252628,3561,100428
-83.130734,42.329946,PMB2018-04955,2019/10/29 00:00:00+00,2023/10/29 00:00:00+00,354,4390 PARKINSON,18011581.,42.329946,-83.130734,3562,164131
,,PMB2005-09578,2020/01/30 00:00:00+00,2023/10/29 00:00:00+00,354,11763 W OUTER DRIVE,,,,3563,
-83.210346,42.367103,PMB2019-02971,2019/11/01 00:00:00+00,2023/10/30 00:00:00+00,355,9630 Abington,22066120.,42.367103,-83.210346,3564,203452
-83.147524,42.327394,PMB2018-06421,2019/12/17 00:00:00+00,2023/10/30 00:00:00+00,355,4834 CABOT,20007817.,42.327394,-83.147524,3565,161453
-83.142523,42.425194,PMB2012-02645,2020/03/03 00:00:00+00,2023/10/30 00:00:00+00,355,18253 STOEPEL,16019420.,42.425194,-83.142523,3566,9064
-83.150546,42.360611,PMB2011-00619,2020/01/08 00:00:00+00,2023/10/30 00:00:00+00,355,8896 CLOVERLAWN,18014397.,42.360611,-83.150546,3567,194377
-83.17762,42.410791,PMB2014-02179,2020/03/02 00:00:00+00,2023/10/31 00:00:00+00,356,16193 SNOWDEN,22028201.,42.410791,-83.17762,3568,88056
-83.162659,42.266059,PMB2019-03397,2019/10/31 00:00:00+00,2023/10/31 00:00:00+00,356,3108 Edsel,20014678.,42.266059,-83.162659,3569,704
-83.098954,42.361968,PMB2005-01939,2019/11/26 00:00:00+00,2023/10/31 00:00:00+00,356,2457 LOTHROP,10001100.,42.361968,-83.098954,3570,81416
-82.941855,42.399304,PMB2020-00231,2020/01/25 00:00:00+00,2023/10/31 00:00:00+00,356,4707 HAVERHILL,21070258.,42.399304,-82.941855,3571,317495
-83.149668,42.356423,PMB2017-04186,2019/10/31 00:00:00+00,2023/10/31 00:00:00+00,356,8350 ROSELAWN,18014122.,42.356423,-83.149668,3572,191374
-83.281623,42.433892,PMB2018-05727,2019/12/18 00:00:00+00,2023/10/31 00:00:00+00,356,19465 LENORE,22123467.,42.433892,-83.281623,3573,127593
,,PMB2018-07018,2019/11/01 00:00:00+00,2023/11/01 00:00:00+00,357,"8200 E. JEFFERSON AVE., #210",,,,3574,
-83.136057,42.440663,PMB2020-00110,2020/08/26 00:00:00+00,2023/11/01 00:00:00+00,357,20016 STRATFORD,02005176-7,42.440663,-83.136057,3575,313856
-83.124104,42.30546,PMB2012-03560,2019/12/04 00:00:00+00,2023/11/01 00:00:00+00,357,8049 LONGWORTH,20002879.,42.30546,-83.124104,3576,48567
-83.22117,42.425324,PMB2004-07352,2019/11/01 00:00:00+00,2023/11/01 00:00:00+00,357,18426 ROSEMONT,22076593.,42.425324,-83.22117,3577,117787
-82.951575,42.448129,PMB2016-02758,2019/11/01 00:00:00+00,2023/11/01 00:00:00+00,357,16306 COLLINGHAM,21026898.,42.448129,-82.951575,3578,107502
-83.078052,42.445262,PMB2017-04626,2019/11/01 00:00:00+00,2023/11/01 00:00:00+00,357,20415 GODDARD,13024636.007,42.445262,-83.078052,3579,284440
-83.270722,42.382919,PMB2019-00192,2020/07/20 00:00:00+00,2023/11/01 00:00:00+00,357,12930 VIRGIL,22120995.,42.382919,-83.270722,3580,113989
-82.997698,42.376765,PMB2020-00182,2020/01/16 00:00:00+00,2023/11/01 00:00:00+00,357,4317 MCCLELLAN,19007195.,42.376765,-82.997698,3581,16373
-82.998218,42.354111,PMB2019-02728,2020/02/07 00:00:00+00,2023/11/01 00:00:00+00,357,1094 SHIPHERD,17010345.001,42.354111,-82.998218,3582,329998
-83.271239,42.383015,PMB2019-00196,2020/07/20 00:00:00+00,2023/11/01 00:00:00+00,357,12939 VIRGIL,22121299.,42.383015,-83.271239,3583,114114
-83.143828,42.349762,PMB2005-00335,2019/11/01 00:00:00+00,2023/11/01 00:00:00+00,357,7708 AMERICAN,18013613.,42.349762,-83.143828,3584,184644
-83.208727,42.398937,PMB2009-05748,2021/07/16 00:00:00+00,2023/11/02 00:00:00+00,358,14832 WOODMONT,22062769.,42.398937,-83.208727,3585,137436
-83.177663,42.354088,PMB2003-01715,2020/11/04 00:00:00+00,2023/11/03 00:00:00+00,359,8207 SCHAEFER,22031207-19,42.354088,-83.177663,3586,186303
-83.222407,42.397101,PMB2011-00054,2019/11/04 00:00:00+00,2023/11/04 00:00:00+00,360,14866 FAUST,22078712.,42.397101,-83.222407,3587,125695
-83.127475,42.306865,PMB2012-00795,2019/11/04 00:00:00+00,2023/11/04 00:00:00+00,360,8307 CAHALAN,20006638.,42.306865,-83.127475,3588,48983
-83.18397,42.395694,PMB2006-01529,2020/09/22 00:00:00+00,2023/11/04 00:00:00+00,360,14564 ARDMORE,22034581.,42.395694,-83.18397,3589,84231
-83.130159,42.315492,PMB2012-04570,2019/11/04 00:00:00+00,2023/11/04 00:00:00+00,360,2702 CARSON,20007117.,42.315492,-83.130159,3590,39408
-83.195094,42.411464,PMB2019-02576,2019/12/13 00:00:00+00,2023/11/04 00:00:00+00,360,16510 Sussex,22046298.,42.411464,-83.195094,3591,140103
-83.184813,42.367222,PMB2005-06152,2020/01/02 00:00:00+00,2023/11/04 00:00:00+00,360,9606 MARK TWAIN,22036534.,42.367222,-83.184813,3592,204735
-83.170148,42.424659,PMB2013-01516,2021/07/29 00:00:00+00,2023/11/05 00:00:00+00,361,18240 MEYERS,16046200.,42.424659,-83.170148,3593,17900
-83.187967,42.354535,PMB2005-01643,2021/07/26 00:00:00+00,2023/11/05 00:00:00+00,361,8260 MARLOWE,22040443.,42.354535,-83.187967,3594,187373
-83.093551,42.379835,PMB2017-03975,2019/11/18 00:00:00+00,2023/11/05 00:00:00+00,361,1222 ATKINSON,06002368.,42.379835,-83.093551,3595,50392
-83.204267,42.44331,PMB2020-02816,2021/06/01 00:00:00+00,2023/11/05 00:00:00+00,361,20520 Prevost,22055234-43,42.44331,-83.204267,3596,544627
,,PMB2020-00036,2020/01/09 00:00:00+00,2023/11/05 00:00:00+00,361,13933 LA SALLE BLVD,,,,3597,
,,PMB2004-30066,2019/11/05 00:00:00+00,2023/11/05 00:00:00+00,361,18836 KELLY RD,,,,3598,
-83.191096,42.352317,PMB2014-00791,2020/02/14 00:00:00+00,2023/11/05 00:00:00+00,361,8090 ROBSON,22043373.,42.352317,-83.191096,3599,189125
-82.955552,42.435928,PMB2013-00043,2021/06/05 00:00:00+00,2023/11/05 00:00:00+00,361,19100 REDMOND,21021287-9,42.435928,-82.955552,3600,150175
-83.244082,42.389281,PMB2012-04662,2020/04/03 00:00:00+00,2023/11/06 00:00:00+00,362,14148 BRAILE,22105162.,42.389281,-83.244082,3601,146580
-83.244239,42.392597,PMB2012-04678,2020/04/03 00:00:00+00,2023/11/06 00:00:00+00,362,14416 BRAILE,22105196.,42.392597,-83.244239,3602,146684
-83.132833,42.412167,PMB2016-02166,2020/03/13 00:00:00+00,2023/11/06 00:00:00+00,362,16247 WILDEMERE,12005882.,42.412167,-83.132833,3603,28898
-83.254501,42.420324,PMB2005-10680,2019/11/18 00:00:00+00,2023/11/06 00:00:00+00,362,21467 THATCHER,22014557.,42.420324,-83.254501,3604,87176
-82.941296,42.375417,PMB2007-02466,2019/11/06 00:00:00+00,2023/11/06 00:00:00+00,362,1069 ASHLAND,21062456-7,42.375417,-82.941296,3605,325057
-83.002002,42.370472,PMB2019-02231,2020/01/29 00:00:00+00,2023/11/07 00:00:00+00,363,3808 SENECA,17006684.002,42.370472,-83.002002,3606,346498
-82.961749,42.417792,PMB2019-02900,2019/11/19 00:00:00+00,2023/11/07 00:00:00+00,363,11108 CRAFT,21069564-5,42.417792,-82.961749,3607,304046
-83.261109,42.442581,PMB2006-03029,2021/07/09 00:00:00+00,2023/11/08 00:00:00+00,364,22065 W EIGHT MILE,22019030.004,42.442581,-83.261109,3608,105684
-82.94821,42.360775,PMB2004-10534,2021/08/11 00:00:00+00,2023/11/08 00:00:00+00,364,301 KEELSON,21000078-83,42.360775,-82.94821,3609,337103
-83.241971,42.403645,PMB2018-00008,2020/09/24 00:00:00+00,2023/11/08 00:00:00+00,364,15485 STOUT,22101749.,42.403645,-83.241971,3610,128131
-83.082254,42.369823,PMB2004-03569,2020/12/17 00:00:00+00,2023/11/09 00:00:00+00,365,901 PALLISTER,04001642-51,42.369823,-83.082254,3611,336467
-83.048398,42.353777,PMB2004-10125,2021/06/10 00:00:00+00,2023/11/10 00:00:00+00,366,910 LELAND,05003663-708,42.353777,-83.048398,3612,259296
-83.094755,42.374415,PMB2004-14164,2020/12/02 00:00:00+00,2023/11/10 00:00:00+00,366,1600 BLAINE,08002397.,42.374415,-83.094755,3613,60752
-83.046728,42.352132,PMB2004-10114,2021/06/10 00:00:00+00,2023/11/10 00:00:00+00,366,3601 RIVARD,05003663-708,42.352132,-83.046728,3614,259094
-83.047317,42.353494,PMB2005-14822,2021/06/10 00:00:00+00,2023/11/10 00:00:00+00,366,3725 RIVARD,05003663-708,42.353494,-83.047317,3615,259243
-83.048144,42.353963,PMB2004-10126,2021/06/10 00:00:00+00,2023/11/10 00:00:00+00,366,926 LELAND,05003663-708,42.353963,-83.048144,3616,259334
,,PMB2004-10122,2021/06/10 00:00:00+00,2023/11/10 00:00:00+00,366,3746 CHRYSLER,,,,3617,
-83.047764,42.354034,PMB2005-14824,2021/06/10 00:00:00+00,2023/11/10 00:00:00+00,366,934 LELAND,05003663-708,42.354034,-83.047764,3618,259340
-83.177573,42.35209,PMB2008-00092,2021/01/19 00:00:00+00,2023/11/10 00:00:00+00,366,8051 SCHAEFER,22031245-6,42.35209,-83.177573,3619,189030
-83.046976,42.352712,PMB2004-10113,2021/06/16 00:00:00+00,2023/11/10 00:00:00+00,366,3635 RIVARD,05003663-708,42.352712,-83.046976,3620,259127
,,PMB2004-10118,2021/08/05 00:00:00+00,2023/11/10 00:00:00+00,366,3708 CHRYSLER,,,,3621,
,,PMB2005-14826,2021/06/10 00:00:00+00,2023/11/10 00:00:00+00,366,3722 CHRYSLER,,,,3622,
-83.196496,42.355476,PMB2004-03480,2021/05/10 00:00:00+00,2023/11/10 00:00:00+00,366,8348 GREENFIELD,22049537-45,42.355476,-83.196496,3623,189567
-83.047632,42.353477,PMB2004-10130,2021/06/11 00:00:00+00,2023/11/10 00:00:00+00,366,3733 RIVARD,05003663-708,42.353477,-83.047632,3624,259247
-83.047227,42.353218,PMB2005-14821,2021/06/10 00:00:00+00,2023/11/10 00:00:00+00,366,3701 RIVARD,05003663-708,42.353218,-83.047227,3625,259207
-83.243227,42.3662,PMB2017-04121,2020/12/02 00:00:00+00,2023/11/11 00:00:00+00,367,9606 BRAILE,22105036.,42.3662,-83.243227,3626,176846
-83.206009,42.38069,PMB2021-02111,2021/08/28 00:00:00+00,2023/11/12 00:00:00+00,368,12648 Mettetal,22059802.,42.38069,-83.206009,3627,134533
-83.099226,42.317957,PMB2012-01809,2019/11/18 00:00:00+00,2023/11/12 00:00:00+00,368,1631 FERDINAND,16010070.,42.317957,-83.099226,3628,217403
-83.27776,42.408166,PMB2016-02768,2020/09/23 00:00:00+00,2023/11/12 00:00:00+00,368,16158 WOODBINE,22122758.,42.408166,-83.27776,3629,106790
-83.244988,42.425441,PMB2019-01064,2019/11/26 00:00:00+00,2023/11/12 00:00:00+00,368,18474 PATTON,22104126.,42.425441,-83.244988,3630,106332
-83.184685,42.426294,PMB2019-02783,2020/02/26 00:00:00+00,2023/11/12 00:00:00+00,368,18452 ARDMORE,22034805.,42.426294,-83.184685,3631,67419
-82.982532,42.447905,PMB2019-03732,2019/12/09 00:00:00+00,2023/11/12 00:00:00+00,368,13827 COLLINGHAM,21027100.,42.447905,-82.982532,3632,186608
-82.935772,42.367517,PMB2004-30655,2019/11/25 00:00:00+00,2023/11/12 00:00:00+00,368,453 ASHLAND,21062533.,42.367517,-82.935772,3633,339630
-83.223679,42.423301,PMB2019-01826,2020/10/27 00:00:00+00,2023/11/12 00:00:00+00,368,18236 FAUST,22078756.,42.423301,-83.223679,3634,114989
-82.956386,42.43174,PMB2019-03731,2019/12/10 00:00:00+00,2023/11/12 00:00:00+00,368,15885 LINNHURST,21018657.,42.43174,-82.956386,3635,168147
-83.073145,42.37685,PMB2004-15537,2020/10/22 00:00:00+00,2023/11/12 00:00:00+00,368,278 82 MT VERNON,01002367.,42.37685,-83.073145,3636,341937
-83.122988,42.314471,PMB2018-00002,2019/11/13 00:00:00+00,2023/11/12 00:00:00+00,368,2373 STAIR,18010120.,42.314471,-83.122988,3637,37091
-83.279779,42.424295,PMB2015-00721,2020/09/16 00:00:00+00,2023/11/13 00:00:00+00,369,18454 WORMER,22123152.,42.424295,-83.279779,3638,108575
,,PMB2019-01247,2020/08/19 00:00:00+00,2023/11/13 00:00:00+00,369,19412 LENORE AVE,,,,3639,
-82.954892,42.421753,PMB2013-01200,2020/03/18 00:00:00+00,2023/11/13 00:00:00+00,369,11497 LANSDOWNE,21058502.,42.421753,-82.954892,3640,296859
-83.218936,42.332692,PMB2017-02158,2020/03/16 00:00:00+00,2023/11/13 00:00:00+00,369,6008 PENROD,22077425.,42.332692,-83.218936,3641,154817
-82.922628,42.413384,PMB2018-01595,2020/02/25 00:00:00+00,2023/11/13 00:00:00+00,369,5530 LODEWYCK,21077813.,42.413384,-82.922628,3642,305739
-83.281056,42.432596,PMB2013-01406,2020/03/26 00:00:00+00,2023/11/13 00:00:00+00,369,19370 LENORE,22123450.001,42.432596,-83.281056,3643,127746
